,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,37,0,0,0.0,18.0,86.05230967266364,9.0,14.035668847618199,23.021728866442675,24.020824298928627,14.142135623730951,55.08175741568164,41.048751503547585,32.0,25.0,22.0,9.5,31.5,16.5,1.5,10.04987562112089,9.219544457292887,9.0,32.0,36.0,31.064449134018133
1,37,1,0,0.04,18.0,86.05230967266364,9.0,14.035668847618199,23.021728866442675,24.020824298928627,14.142135623730951,55.08175741568164,41.048751503547585,32.0,25.0,22.0,9.5,31.5,16.5,1.5,10.04987562112089,9.219544457292887,9.0,32.0,36.0,31.064449134018133
2,37,2,0,0.08,17.0,85.05292469985967,9.0,14.0,23.021728866442675,24.020824298928627,15.132745950421556,55.036351623268054,41.048751503547585,32.5,26.0,23.0,9.5,30.5,16.5,1.5,10.0,9.219544457292887,9.0,31.0,35.0,32.01562118716424
3,37,3,0,0.12,18.0,86.05230967266364,8.06225774829855,14.0,23.021728866442675,24.020824298928627,15.033296378372908,55.036351623268054,41.048751503547585,32.0,26.0,23.0,9.5,30.5,15.5,2.5,9.055385138137417,9.219544457292887,9.0,32.0,36.0,32.01562118716424
4,37,4,0,0.16,18.027756377319946,86.02325267042627,8.0,13.0,22.02271554554524,25.019992006393608,16.0312195418814,55.036351623268054,42.04759208325728,33.0,26.0,24.0,9.0,30.0,16.0,2.0,9.055385138137417,9.055385138137417,9.0,32.0,35.0,33.015148038438355
5,37,5,0,0.2,18.0,87.00574693662483,8.0,14.0,23.0,24.0,15.033296378372908,55.00909015790027,41.012193308819754,32.0,26.0,25.0,10.5,29.5,14.5,2.5,10.0,9.055385138137417,9.0,33.0,34.0,32.0
6,37,6,0,0.24,18.027756377319946,87.0,8.0,13.0,23.0,25.0,15.0,54.00925846556311,41.012193308819754,32.0,25.0,25.0,10.0,29.0,15.0,2.0,9.055385138137417,9.055385138137417,9.0,34.0,34.0,32.0
7,37,7,0,0.28,16.0,87.00574693662483,9.0,14.035668847618199,23.0,25.0,15.0,54.00925846556311,40.0,32.0,25.0,26.0,10.5,28.5,13.5,2.5,9.055385138137417,8.06225774829855,8.5,33.0,32.0,34.0147027033899
8,37,8,0,0.32,18.027756377319946,88.02272433866155,8.0,13.0,24.0,26.0,15.0,54.00925846556311,41.012193308819754,32.0,25.0,27.0,11.0,28.0,14.0,3.0,9.055385138137417,8.06225774829855,8.0,34.0,33.0,33.015148038438355
9,37,9,0,0.36,21.0,89.02246907382428,8.06225774829855,14.035668847618199,23.0,25.019992006393608,16.0,59.033888572581766,45.0111097397076,34.5,27.0,29.0,12.0,31.0,16.0,5.0,8.06225774829855,8.06225774829855,8.5,34.0,33.0,34.0
10,37,10,0,0.3999999999999999,23.021728866442675,89.08984229416954,9.0,14.035668847618199,23.021728866442675,25.019992006393608,15.033296378372908,61.07372593840988,47.042533945356304,35.5,27.0,31.0,14.0,32.0,17.0,5.0,9.055385138137417,8.0,8.0,35.0,32.0,33.06055050963308
11,37,11,0,0.4399999999999999,23.0,90.0499861188218,9.055385138137417,15.033296378372908,24.020824298928627,26.019223662515376,15.0,62.03224967708329,47.01063709417264,35.5,27.0,30.0,13.5,33.5,17.5,4.5,10.04987562112089,8.0,8.5,36.0,33.0,34.058772731852805
12,37,12,0,0.4799999999999999,24.020824298928627,89.08984229416954,9.055385138137417,15.033296378372908,24.020824298928627,26.019223662515376,15.033296378372908,63.12685640834652,48.093658625644196,36.0,27.0,31.0,14.0,34.0,18.0,5.0,8.06225774829855,8.0,8.5,37.0,32.0,33.06055050963308
13,37,13,0,0.5199999999999999,26.019223662515376,88.20430828479978,9.055385138137417,14.035668847618199,23.08679276123039,25.079872407968907,15.033296378372908,64.1248781675256,50.08991914547278,37.0,27.0,33.0,15.0,34.0,18.0,5.0,9.219544457292887,8.0,8.0,37.0,31.0,32.14031735997639
14,37,14,0,0.5599999999999999,23.021728866442675,87.28115489611719,8.0,15.033296378372908,22.090722034374522,24.08318915758459,16.0312195418814,62.07253821135398,47.042533945356304,35.5,27.0,34.0,14.5,31.5,14.5,5.5,9.055385138137417,9.0,9.0,39.0,32.0,31.25699921617557
15,37,15,0,0.6,19.0,87.36704184073076,8.06225774829855,15.033296378372908,22.090722034374522,24.08318915758459,15.132745950421556,57.14017850864661,42.1070065428546,32.5,25.0,33.0,14.0,28.0,11.0,5.0,10.198039027185569,9.0,9.5,39.0,30.0,33.13608305156178
16,37,16,0,0.64,18.027756377319946,87.46427842267951,9.055385138137417,14.142135623730951,23.08679276123039,25.317977802344327,14.035668847618199,55.226805085936306,41.10960958218893,32.0,23.0,32.0,13.5,27.5,10.5,3.5,10.198039027185569,9.0,9.5,41.0,31.0,33.24154027718932
17,37,17,0,0.68,18.027756377319946,85.70880934886448,8.06225774829855,15.132745950421556,22.20360331117452,24.186773244895647,15.132745950421556,56.32051136131489,41.19465984809196,32.0,21.0,32.0,11.5,29.5,11.5,2.5,11.180339887498949,10.0,10.0,42.0,30.0,34.23448553724738
18,37,18,0,0.7200000000000001,15.033296378372908,85.84287972802403,9.055385138137417,15.132745950421556,22.20360331117452,24.331050121192877,15.297058540778355,54.45181356024793,39.319206502675,31.5,20.0,32.0,11.0,28.0,10.0,2.0,11.180339887498949,10.04987562112089,10.0,42.0,29.0,34.36568055487916
19,37,19,0,0.7600000000000001,15.132745950421556,88.11923740024082,8.06225774829855,14.142135623730951,23.345235059857504,24.331050121192877,16.278820596099706,53.600373133029585,39.45883931389772,31.5,17.0,31.0,8.0,29.0,12.0,1.0,10.198039027185569,9.055385138137417,9.5,43.0,28.0,32.38826948140329
20,37,20,0,0.8000000000000002,15.132745950421556,87.13208364316786,9.055385138137417,15.297058540778355,23.345235059857504,25.495097567963924,14.317821063276353,53.75872022286245,38.47076812334269,30.5,16.0,30.0,9.0,30.0,12.0,1.0,10.44030650891055,10.04987562112089,10.0,44.0,28.0,33.37663853655727
21,37,21,0,0.8400000000000002,17.11724276862369,85.32877591996736,8.06225774829855,16.278820596099706,21.37755832643195,25.317977802344327,16.278820596099706,57.706152185014034,41.43669871020132,32.5,17.0,32.0,8.5,32.5,13.5,0.5,10.44030650891055,10.04987562112089,9.5,45.0,27.0,34.52535300326414
22,37,22,0,0.8800000000000002,26.1725046566048,86.49277426467485,7.280109889280518,15.132745950421556,22.360679774997898,24.331050121192877,15.297058540778355,63.788713735268246,48.662100242385755,35.0,16.0,32.0,9.0,39.0,21.0,0.0,10.44030650891055,10.04987562112089,10.0,44.0,27.0,33.54101966249684
