,frame_seq,video_id,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures,label_inf
0,204,19,1,6.806800000000008,5.0990195135927845,31.016124838541646,3.0,5.0,9.055385138137416,9.0,7.071067811865476,20.09975124224178,15.132745950421556,12.5,11.0,10.0,3.5,9.5,3.5,1.5,3.0,3.1622776601683795,3.0,10.0,12.0,9.055385138137416,{},{}
1,205,19,0,6.840166666666675,4.123105625617661,28.16025568065745,3.0,5.0,8.06225774829855,9.0,7.280109889280518,19.235384061671343,14.317821063276352,12.0,14.0,11.0,5.5,6.5,0.5,2.5,4.0,4.123105625617661,4.0,8.0,11.0,10.0,{},{}
2,206,19,0,6.8735333333333415,3.0,29.068883707497267,3.1622776601683795,5.0990195135927845,7.071067811865476,9.0,6.082762530298219,17.26267650163207,12.16552506059644,10.5,12.0,10.0,5.0,6.0,1.0,3.0,3.0,4.0,4.0,8.0,9.0,11.0,{},{}
3,207,19,0,6.906900000000008,2.0,29.068883707497267,3.0,6.082762530298219,8.0,9.055385138137416,6.324555320336759,17.26267650163207,11.180339887498947,10.0,12.0,10.0,5.0,6.0,0.0,2.0,4.0,4.0,4.0,8.0,9.0,10.04987562112089,{},{}
4,208,19,0,6.940266666666675,2.0,27.073972741361768,3.0,5.0990195135927845,8.06225774829855,8.0,6.324555320336759,16.278820596099706,11.180339887498947,10.0,12.0,10.0,5.0,5.0,0.0,3.0,3.0,3.0,3.5,8.0,8.0,9.055385138137416,{},{}
5,209,19,0,6.973633333333342,2.0,27.018512172212592,3.1622776601683795,5.0,7.0,7.071067811865476,5.0990195135927845,15.132745950421556,10.198039027185567,9.0,10.0,9.0,4.5,5.5,0.5,1.5,4.0,4.123105625617661,3.5,8.0,9.0,9.0,{},{}
6,210,19,0,7.0070000000000086,1.0,26.019223662515376,3.1622776601683795,5.0,7.0,8.0,5.0990195135927845,14.142135623730953,9.219544457292889,8.5,10.0,9.0,4.5,4.5,0.5,1.5,3.1622776601683795,3.0,3.0,9.0,9.0,8.0,{},{}
7,211,19,0,7.040366666666675,0.0,24.08318915758459,3.0,5.0,7.071067811865476,7.0,6.324555320336759,14.142135623730953,9.219544457292889,9.0,11.0,9.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,7.0,8.0,8.06225774829855,{},{}
8,212,19,0,7.073733333333342,1.0,24.020824298928627,3.1622776601683795,5.0,7.0,7.0,5.0990195135927845,14.142135623730953,9.219544457292889,8.5,10.0,9.0,4.5,4.5,0.5,1.5,2.0,2.0,2.5,7.0,8.0,7.071067811865476,{},{}
9,213,19,0,7.107100000000009,1.0,24.020824298928627,3.0,5.0990195135927845,7.071067811865476,7.071067811865476,5.385164807134504,14.317821063276352,9.219544457292889,8.5,10.0,9.0,4.5,4.5,0.5,2.5,3.0,2.0,2.5,7.0,8.0,7.071067811865476,{},{}
