,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,12,0,0,0.0,13.038404810405298,69.0,11.0,16.0,18.0,20.0,15.0,55.00909015790027,39.01281840626232,32.5,31.0,31.0,16.0,24.0,8.0,5.0,9.055385138137417,10.0,9.5,32.0,32.0,33.0
1,12,1,0,0.0333666666666666,13.038404810405298,69.0,11.0,16.0,18.0,20.0,15.0,55.00909015790027,39.01281840626232,32.5,31.0,31.0,16.0,24.0,8.0,5.0,9.055385138137417,10.0,9.5,32.0,32.0,33.0
2,12,2,0,0.0667333333333332,15.033296378372908,70.0,11.0,16.0,18.0,21.0,15.0,57.0087712549569,41.012193308819754,33.5,32.0,32.0,17.0,25.0,8.0,6.0,8.06225774829855,9.0,9.0,32.0,32.0,32.0
3,12,3,0,0.1000999999999998,16.0,70.00714249274856,11.045361017187261,16.0,18.0,21.02379604162864,15.0,58.008620049092706,42.01190307520001,34.0,32.0,33.0,17.5,25.5,8.5,6.5,8.06225774829855,9.0,8.5,31.0,31.0,32.01562118716424
4,12,4,0,0.1334666666666664,18.027756377319946,69.02897942168927,11.0,15.0,18.0,20.024984394500787,14.035668847618199,58.034472514187634,43.04648650006177,34.0,32.0,34.0,19.0,25.0,9.0,8.0,8.0,8.0,8.5,31.0,31.0,31.0
5,12,5,0,0.166833333333333,19.026297590440446,69.00724599634447,11.0,16.0,18.027756377319946,21.0,14.035668847618199,60.03332407921454,44.04543109109048,34.5,33.0,34.0,19.5,26.5,9.5,7.5,6.0,7.0,6.5,31.0,30.0,31.0
6,12,6,0,0.2001999999999996,19.0,69.00724599634447,11.045361017187261,15.033296378372908,18.027756377319946,20.024984394500787,14.0,59.033888572581766,44.01136216933077,34.5,32.0,33.0,18.5,26.5,10.5,7.5,3.0,4.123105625617661,4.0,32.0,30.0,32.0624390837628
7,12,7,0,0.2335666666666662,19.0,70.02856560004639,11.045361017187261,16.0312195418814,18.027756377319946,20.0,14.0,60.03332407921454,44.01136216933077,34.5,31.0,33.0,18.0,28.0,11.0,7.0,3.0,3.1622776601683795,3.0,33.0,31.0,31.064449134018133
8,12,8,0,0.2669333333333328,20.0,69.02897942168927,11.045361017187261,15.033296378372908,18.0,20.024984394500787,13.0,59.033888572581766,44.01136216933077,34.0,30.0,32.0,18.0,28.0,12.0,7.0,3.1622776601683795,4.123105625617661,4.0,31.0,29.0,32.0624390837628
9,12,9,0,0.3002999999999994,20.024984394500787,69.0,10.0,16.0,18.0,20.0,14.0,60.00833275470999,44.01136216933077,34.0,32.0,32.0,18.0,28.0,11.0,8.0,5.0990195135927845,5.0990195135927845,5.0,30.0,29.0,31.016124838541646
10,12,10,0,0.333666666666666,20.0,68.00735254367721,10.0,15.033296378372908,18.027756377319946,20.0,14.035668847618199,59.033888572581766,44.01136216933077,34.0,31.0,32.0,17.5,27.5,11.5,7.5,7.0710678118654755,7.0,6.5,30.0,30.0,31.016124838541646
11,12,11,0,0.3670333333333326,21.0,68.00735254367721,10.0,15.033296378372908,18.027756377319946,20.0,14.035668847618199,60.03332407921454,45.0111097397076,34.5,31.0,32.0,17.5,28.5,12.5,7.5,8.06225774829855,8.0,8.0,30.0,29.0,31.016124838541646
12,12,12,0,0.4003999999999992,21.0,67.02984409947557,10.0,14.035668847618199,17.0,20.024984394500787,13.038404810405298,58.034472514187634,44.01136216933077,33.5,29.0,31.0,17.0,28.0,13.0,7.0,7.0710678118654755,8.0,7.5,30.0,28.0,31.0
