,frame_seq,video_id,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures,label_inf
0,0,39,0,0.0,38.05259518088089,123.3288287465668,11.04536101718726,23.08679276123039,34.132096331752024,37.05401462729781,27.073972741361768,99.24716620639605,76.16429609731846,57.0,39.0,48.0,16.5,55.5,28.5,5.5,7.280109889280518,7.280109889280518,7.0,58.0,40.0,50.48762224545735,{},{}
1,1,39,0,0.0333333333333333,39.05124837953327,122.2620137246234,12.041594578792296,24.08318915758459,33.06055050963308,36.05551275463989,27.073972741361768,102.23991392797627,78.16009211867653,58.5,41.0,49.0,18.0,57.0,30.0,7.0,7.280109889280518,7.280109889280518,7.0,59.0,40.0,47.38143096192854,{},{}
2,2,39,0,0.0666666666666666,29.017236257093817,119.15116449284078,12.041594578792296,25.079872407968907,33.015148038438355,36.013886210738214,30.01666203960727,96.13012014972206,71.06335201775947,56.5,43.0,49.0,16.0,50.0,22.0,5.0,7.280109889280518,7.280109889280518,7.0,59.0,40.0,47.67598976424087,{},{}
3,3,39,0,0.0999999999999999,16.0312195418814,105.23307464861035,13.038404810405298,28.16025568065745,25.019992006393608,30.01666203960727,32.0624390837628,89.27485648266257,61.1310068623117,53.0,43.0,50.0,14.5,42.5,12.5,2.5,7.071067811865476,6.708203932499369,6.0,58.0,38.0,52.61178575186362,{},{}
4,4,39,0,0.1333333333333332,10.04987562112089,96.13012014972206,14.0356688476182,25.179356624028344,24.020824298928627,27.0,35.0142828000232,84.2140130857092,59.07622195096772,54.0,47.0,52.0,14.5,34.5,8.5,1.5,6.082762530298219,5.385164807134504,5.0,61.0,40.0,51.78802950489621,{},{}
5,5,39,0,0.1666666666666665,2.8284271247461903,103.12128781197411,16.0312195418814,24.08318915758459,27.073972741361768,29.017236257093817,35.0142828000232,77.23341245859851,53.150729063673246,52.0,49.0,54.0,16.5,25.5,1.5,1.5,5.0,6.324555320336759,5.5,59.0,41.0,44.14748010928823,{},{}
6,6,39,0,0.1999999999999998,13.152946437965904,106.1178590059185,14.142135623730953,23.021728866442675,28.0178514522438,30.066592756745816,33.0,83.15046602394962,60.13318551349163,53.5,52.0,57.0,21.5,28.5,2.5,7.5,4.123105625617661,5.385164807134504,5.0,59.0,42.0,49.03060268852505,{},{}
7,7,39,0,0.2333333333333331,34.058772731852805,115.5248890932166,12.041594578792296,24.186773244895647,31.144823004794876,35.12833614050059,32.0,102.1763181955584,78.05767098754612,61.0,50.0,61.0,23.5,46.5,19.5,10.5,7.0,7.280109889280518,6.5,62.0,44.0,50.635955604688654,{},{}
8,8,39,0,0.2666666666666664,41.04875150354759,121.6963434126104,14.0356688476182,26.0768096208106,34.132096331752024,39.11521443121589,29.017236257093817,110.07270324653612,84.02380615040002,63.5,49.0,62.0,26.5,54.5,24.5,11.5,7.071067811865476,7.071067811865476,6.5,61.0,44.0,52.61178575186362,{},{}
9,9,39,0,0.2999999999999997,37.01351104664349,124.57929201917948,14.142135623730953,26.1725046566048,35.22782990761707,39.11521443121589,28.0178514522438,105.11898020814318,79.02531240052139,60.5,47.0,59.0,25.0,52.0,22.0,10.0,6.0,6.082762530298219,5.5,61.0,44.0,51.97114584074513,{},{}
10,10,39,0,0.333333333333333,39.05124837953327,124.57929201917948,12.041594578792296,25.079872407968907,35.22782990761707,40.11234224026316,29.017236257093817,105.07616285342742,80.02499609497022,60.5,47.0,59.0,24.0,52.0,23.0,11.0,6.0,7.071067811865476,6.5,60.0,43.0,49.64876634922564,{},{}
11,11,39,0,0.3666666666666663,39.01281840626232,123.68508398347798,13.152946437965904,26.0768096208106,35.12833614050059,38.2099463490856,28.0,106.1178590059185,80.05623023850174,60.5,47.0,60.0,25.5,52.5,22.5,11.5,7.0,6.082762530298219,5.5,61.0,43.0,51.78802950489621,{},{}
12,12,39,0,0.3999999999999997,40.049968789001575,121.59358535712316,14.0356688476182,26.0768096208106,35.12833614050059,39.11521443121589,26.019223662515376,106.16967551989596,80.09993757800315,60.0,49.0,61.0,29.0,51.0,21.0,14.0,5.0,6.324555320336759,5.5,62.0,43.0,52.773099207835045,{},{}
13,13,39,0,0.433333333333333,33.06055050963308,116.52038448271615,15.033296378372908,22.09072203437452,32.2490309931942,35.12833614050059,26.0768096208106,96.25487000666512,74.16872656315464,57.5,53.0,64.0,32.5,37.5,12.5,16.5,6.082762530298219,7.615773105863909,6.5,60.0,44.0,45.70557952810576,{},{}
