,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,39,0,0,0.0,38.05259518088089,123.3288287465668,11.045361017187261,23.08679276123039,34.132096331752024,37.05401462729781,27.073972741361768,99.24716620639605,76.16429609731846,57.0,39.0,48.0,16.5,55.5,28.5,5.5,7.280109889280518,7.280109889280518,7.0,58.0,40.0,50.48762224545735
1,39,1,0,0.0333333333333333,39.05124837953327,122.2620137246234,12.041594578792296,24.08318915758459,33.06055050963308,36.05551275463989,27.073972741361768,102.23991392797629,78.16009211867653,58.5,41.0,49.0,18.0,57.0,30.0,7.0,7.280109889280518,7.280109889280518,7.0,59.0,40.0,47.38143096192854
2,39,2,0,0.0666666666666666,29.017236257093817,119.15116449284078,12.041594578792296,25.079872407968907,33.015148038438355,36.013886210738214,30.01666203960727,96.13012014972206,71.06335201775947,56.5,43.0,49.0,16.0,50.0,22.0,5.0,7.280109889280518,7.280109889280518,7.0,59.0,40.0,47.67598976424087
3,39,3,0,0.0999999999999999,16.0312195418814,105.23307464861035,13.038404810405298,28.160255680657446,25.019992006393608,30.01666203960727,32.0624390837628,89.27485648266257,61.1310068623117,53.0,43.0,50.0,14.5,42.5,12.5,2.5,7.0710678118654755,6.708203932499369,6.0,58.0,38.0,52.61178575186362
4,39,4,0,0.1333333333333332,10.04987562112089,96.13012014972206,14.035668847618199,25.179356624028344,24.020824298928627,27.0,35.014282800023196,84.2140130857092,59.07622195096772,54.0,47.0,52.0,14.5,34.5,8.5,1.5,6.082762530298219,5.385164807134504,5.0,61.0,40.0,51.78802950489621
5,39,5,0,0.1666666666666665,2.8284271247461903,103.12128781197411,16.0312195418814,24.08318915758459,27.073972741361768,29.017236257093817,35.014282800023196,77.23341245859851,53.150729063673246,52.0,49.0,54.0,16.5,25.5,1.5,1.5,5.0,6.324555320336759,5.5,59.0,41.0,44.14748010928823
6,39,6,0,0.1999999999999998,13.152946437965905,106.1178590059185,14.142135623730951,23.021728866442675,28.0178514522438,30.066592756745816,33.0,83.15046602394962,60.13318551349163,53.5,52.0,57.0,21.5,28.5,2.5,7.5,4.123105625617661,5.385164807134504,5.0,59.0,42.0,49.03060268852505
7,39,7,0,0.2333333333333331,34.058772731852805,115.52488909321661,12.041594578792296,24.186773244895647,31.144823004794873,35.12833614050059,32.0,102.17631819555841,78.05767098754612,61.0,50.0,61.0,23.5,46.5,19.5,10.5,7.0,7.280109889280518,6.5,62.0,44.0,50.635955604688654
8,39,8,0,0.2666666666666664,41.048751503547585,121.69634341261039,14.035668847618199,26.076809620810597,34.132096331752024,39.11521443121589,29.017236257093817,110.07270324653611,84.02380615040002,63.5,49.0,62.0,26.5,54.5,24.5,11.5,7.0710678118654755,7.0710678118654755,6.5,61.0,44.0,52.61178575186362
9,39,9,0,0.2999999999999997,37.013511046643494,124.57929201917949,14.142135623730951,26.1725046566048,35.22782990761707,39.11521443121589,28.0178514522438,105.11898020814318,79.02531240052139,60.5,47.0,59.0,25.0,52.0,22.0,10.0,6.0,6.082762530298219,5.5,61.0,44.0,51.97114584074513
10,39,10,0,0.333333333333333,39.05124837953327,124.57929201917949,12.041594578792296,25.079872407968907,35.22782990761707,40.11234224026316,29.017236257093817,105.07616285342742,80.02499609497022,60.5,47.0,59.0,24.0,52.0,23.0,11.0,6.0,7.0710678118654755,6.5,60.0,43.0,49.64876634922564
11,39,11,0,0.3666666666666663,39.01281840626232,123.68508398347798,13.152946437965905,26.076809620810597,35.12833614050059,38.2099463490856,28.0,106.1178590059185,80.05623023850174,60.5,47.0,60.0,25.5,52.5,22.5,11.5,7.0,6.082762530298219,5.5,61.0,43.0,51.78802950489621
12,39,12,0,0.3999999999999997,40.049968789001575,121.59358535712317,14.035668847618199,26.076809620810597,35.12833614050059,39.11521443121589,26.019223662515376,106.16967551989597,80.09993757800315,60.0,49.0,61.0,29.0,51.0,21.0,14.0,5.0,6.324555320336759,5.5,62.0,43.0,52.773099207835045
13,39,13,0,0.433333333333333,33.06055050963308,116.52038448271615,15.033296378372908,22.090722034374522,32.2490309931942,35.12833614050059,26.076809620810597,96.25487000666512,74.16872656315464,57.5,53.0,64.0,32.5,37.5,12.5,16.5,6.082762530298219,7.615773105863909,6.5,60.0,44.0,45.70557952810576
14,39,14,0,0.4666666666666663,32.0624390837628,114.6298390472568,15.033296378372908,22.090722034374522,33.13608305156178,36.124783736376884,25.079872407968907,94.26027795418386,72.17340230306452,56.0,51.0,63.0,32.0,37.0,12.0,16.0,8.0,7.615773105863909,7.0,60.0,44.0,47.67598976424087
15,39,15,0,0.4999999999999996,32.0624390837628,114.5294721894762,16.0312195418814,24.08318915758459,32.14031735997639,36.124783736376884,25.079872407968907,97.25224933131366,73.17103251970687,57.0,53.0,64.0,33.5,38.5,11.5,16.5,7.0710678118654755,8.54400374531753,7.5,59.0,40.0,47.51841748206689
16,39,16,0,0.533333333333333,34.0147027033899,116.43023662262307,14.035668847618199,22.090722034374522,33.06055050963308,36.05551275463989,28.0178514522438,98.12746812182611,76.05918747922567,59.0,52.0,62.0,29.0,41.0,16.0,15.0,8.0,8.54400374531753,8.0,59.0,39.0,50.635955604688654
17,39,17,0,0.5666666666666663,36.013886210738214,115.43396380615195,13.152946437965905,24.08318915758459,33.13608305156178,37.05401462729781,30.0,103.12128781197411,79.05694150420949,61.0,52.0,62.0,27.0,46.0,18.0,13.0,12.041594578792296,11.180339887498949,11.0,58.0,36.0,56.71860364994893
18,39,18,0,0.5999999999999996,19.1049731745428,114.35471131527551,14.035668847618199,20.09975124224178,28.071337695236398,31.064449134018133,31.016124838541646,84.2140130857092,64.1248781675256,54.5,49.0,58.0,22.5,30.5,7.5,8.5,16.1245154965971,14.035668847618199,14.0,63.0,40.0,52.773099207835045
19,39,19,0,0.633333333333333,16.0312195418814,110.2905254316979,13.038404810405298,20.09975124224178,29.017236257093817,31.016124838541646,32.0624390837628,81.2219182240853,61.1310068623117,53.0,47.0,55.0,19.0,30.0,7.0,6.0,18.110770276274835,15.132745950421556,15.5,63.0,38.0,54.91812087098393
20,39,20,0,0.6666666666666663,18.0,114.28035701729323,13.038404810405298,20.09975124224178,29.017236257093817,32.01562118716424,31.064449134018133,82.15229759416349,62.07253821135398,53.0,47.0,55.0,20.0,31.0,8.0,7.0,17.26267650163207,16.1245154965971,16.0,62.0,39.0,52.952809179494906
21,39,21,0,0.6999999999999996,20.09975124224178,110.54863183232979,14.035668847618199,25.079872407968907,27.073972741361768,31.144823004794873,28.071337695236398,87.28115489611719,62.20128616033595,52.0,42.0,53.0,19.5,39.5,11.5,5.5,17.11724276862369,16.1245154965971,16.0,62.0,37.0,54.12947441089743
