,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,8,177,1,5.905900000000005,5.0990195135927845,31.144823004794873,3.0,5.0990195135927845,8.06225774829855,9.0,8.06225774829855,21.213203435596427,16.1245154965971,13.5,14.0,11.0,4.5,8.5,3.5,2.5,4.123105625617661,4.123105625617661,3.5,10.0,13.0,10.04987562112089
1,8,178,0,5.939266666666672,4.123105625617661,30.14962686336267,4.0,6.082762530298219,8.06225774829855,9.0,6.324555320336759,20.396078054371138,14.317821063276353,12.0,13.0,10.0,5.5,8.5,2.5,2.5,4.0,3.0,3.5,8.0,11.0,10.0
2,8,179,0,5.972633333333339,3.0,29.068883707497267,3.1622776601683795,5.0,8.06225774829855,8.0,6.082762530298219,17.11724276862369,12.165525060596439,10.5,12.0,10.0,5.0,6.0,1.0,3.0,4.0,4.0,4.0,10.0,11.0,9.055385138137417
3,8,180,0,6.006000000000006,2.0,28.071337695236398,3.1622776601683795,6.082762530298219,7.0710678118654755,9.055385138137417,6.082762530298219,17.26267650163207,11.180339887498949,10.0,11.0,9.0,4.0,7.0,1.0,2.0,4.123105625617661,4.0,4.0,8.0,10.0,10.0
4,8,181,0,6.039366666666672,1.0,27.073972741361768,3.0,6.082762530298219,8.06225774829855,9.0,6.324555320336759,16.278820596099706,10.198039027185569,9.5,11.0,9.0,4.0,6.0,0.0,2.0,3.0,3.0,3.5,9.0,9.0,9.055385138137417
5,8,182,0,6.072733333333339,2.0,26.019223662515376,3.0,5.0,7.0,8.0,5.385164807134504,15.132745950421556,10.198039027185569,9.0,10.0,9.0,4.5,5.5,0.5,1.5,4.0,3.0,3.0,8.0,9.0,8.0
6,8,183,0,6.106100000000006,2.0,26.019223662515376,3.0,4.123105625617661,7.0,7.0,5.0990195135927845,14.142135623730951,10.04987562112089,9.0,10.0,9.0,4.5,4.5,0.5,1.5,3.0,3.1622776601683795,3.0,7.0,8.0,8.06225774829855
7,8,184,0,6.139466666666673,2.0,24.020824298928627,3.0,5.0,7.0,7.0710678118654755,5.385164807134504,15.132745950421556,10.198039027185569,9.0,10.0,9.0,4.5,5.5,0.5,1.5,3.0,3.0,3.5,7.0,8.0,8.0
8,8,185,0,6.172833333333339,1.0,24.08318915758459,3.0,5.0990195135927845,7.0710678118654755,7.0710678118654755,5.385164807134504,14.317821063276353,9.219544457292887,8.5,10.0,8.0,4.0,5.0,0.0,2.0,2.23606797749979,3.0,3.0,7.0,8.0,8.0
9,8,186,0,6.206200000000006,2.0,24.020824298928627,2.0,5.0,6.0,7.0,5.385164807134504,14.142135623730951,9.219544457292887,8.0,10.0,9.0,4.5,4.5,0.5,2.5,2.23606797749979,2.0,2.0,8.0,8.0,7.0
10,8,187,0,6.239566666666673,1.0,21.02379604162864,3.0,4.0,6.082762530298219,6.0,5.385164807134504,13.152946437965905,9.219544457292887,8.5,10.0,9.0,4.5,3.5,0.5,2.5,3.0,2.0,2.5,7.0,8.0,7.0
